ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
2173,B,B1,B1.2,3,GLOSS, مجلة «الإيكونومست» البريطانية الرصينة خصصت مؤخرا ملحقا كاملا دسما ناقشت فيه أبعاد تطورات الذكاء الصناعي والتحديات التي قد تواجه المجتمعات البشرية نتاج كل ذلك، ولعل أهم التحديات هو الارتفاع الذي سيحصل في معدلات البطالة؛ لأن الذكاء الصناعي سيتطور بشكل مذهل بحيث سيجعل الحاجة إلى الكفاءات البشرية يحصل إلى حدود دنيا بالكاد مذكورة وملموسة
2174,B,B1,B1.2,3,GLOSS, محافظة درعا كانت ساحة حرب كبيرة، كانت المقاومة السورية قد كسبتها في ظروف فاجأت ثلاثي دمشق، ومنيت فيها ميليشيات إيران بخسائر كبيرة
2175,B,B1,B1.2,3,GLOSS, مصدر التساؤل هو ان قضايا مثل حرية المرأة والحريات ما زالت تتعثر في المنطقة رغم انها مثارة منذ بداية القرن مع جيل الرواد العرب الذين سعوا الى تحرير المرأة وتمكينها من ممارسة حقوقها السياسية ومشاركتها في التنمية الاقتصادية بينما عملية الديمقراطية لم تتبلور بعد بشكل كاف وتجربة البرلمانات والاحزاب والنشاط الاهلي في العمل العام تعود الى بدايات القرن في بعض الدول العربية
2176,B,B1,B1.2,3,GLOSS, مصممة لاختراق التحصينات ودهم الأنفاق والسراديب
2177,B,B1,B1.2,3,GLOSS, مع بداية بث هذه القناة ظهرت أصوات تتهمها بأنها يهودية الهوى، وأنها معادية للعرب
2178,B,B1,B1.2,3,GLOSS, مع تطور الإنسان إلى كائن يمشي على قدمين ولا يستعمل يديه لتلك المهمات، انتفت مهمة الأوتار وصغر حجمها وصار وجودها هامشياً لا نلاحظه إلا إذا قصدنا مراقبته بفعل فضولنا
2179,B,B1,B1.2,3,GLOSS, مع ذلك فهذه الدول لم تتخل عن حقها إلى الأبد ويمكنها أن تقرر تجديد برامجها النووية في أي وقت تشاؤه
2180,B,B1,B1.2,3,GLOSS, مع ذلك، فإنه حالما تمتلك طهران القنبلة النووية لن يكون بإمكان أي طرف أن يعيد الجن إلى الزجاجة
2181,B,B1,B1.2,3,GLOSS, مع ذلك، من المحتمل ان تتسبب إدارة اوباما، اذا اتبعت بعضا من نفس الأوهام التي قادت جيمي كارتر إلى كارثة في الشرق الأوسط قبل ثلاثة عقود، في الكثير من الأضرار، قبل ان يصحو الاميركيون على واقع المصالح الوطنية الاميركية
2182,B,B1,B1.2,3,GLOSS, مع زوال هذا الشعر الكثيف، لم يعد هناك حاجة لهذه الظاهرة عند الإنسان، إلا أنه لا يزال يحمل بعض جيناتها فيتفاعل الجسم لا إرادياً وتنقبض العضلات الدقيقة تحت الجلد ليقف شعر الجسم رغم أن لا حاجة ولا وظيفة له سوى ذاكرة جينية ورثناها عن أسلاف كانوا يحتاجون استعماله
2183,B,B1,B1.2,3,GLOSS," مكمن الخطورة ان يتصدوا للفتوى"""
2184,B,B1,B1.2,3,GLOSS, ملخص القول أن أوطاننا تكرم عندما نحافظ عليها، وليس عندما نقامر بها، هذه هي الرسالة
2185,B,B1,B1.2,3,GLOSS, مما يدفعنا الى القول إن الكاتب الحقيقي هو الذي يستند الى معيار واضح لرؤيته المستندة الى تحليل موضوعي، من دون الارتهان الى آيديولوجيا معينة (سمة الآيديولوجيا الثبات) بل الى مفهوم التغير والمتغيرات (طبيعة الحياة التغير) ولذا فإن المعطيات والواقع والمتحولات هي ما يجب ان يستند اليه الكاتب (الحيادي)، وبالتالي، هي من تحدد موقفه من هذه القضية او تلك، وليس الآيديولوجيا او الخوف من السلطة او المجتمع
2186,B,B1,B1.2,3,GLOSS, من المبكر بعد الحديث عن ديمقراطية ما قبل 11 سبتمبر وديمقراطية ما بعده في الولايات المتحدة أو حتى التكهن بالحصيلة السياسية ل«صراع الحضارات»
2187,B,B1,B1.2,3,GLOSS, من المعروف أن التطور الطبيعي للجنس البشري يسير بوتيرة متغيرة حيث يمكن أن يكون أسرع أو أبطأ في ظروف طبيعية معينة، لكنه يستمر حتى لو ببطء شديد
2188,B,B1,B1.2,3,GLOSS, من الواضح ان القيادة السياسية في طهران، التي تعزز موقفها بسبب نتائج الانتخابات البرلمانية في الأسبوع الماضي، ليست على استعداد لتقديم تنازلات
2189,B,B1,B1.2,3,GLOSS, من شرق حلب إلى جنوب الرقة المدن والأرياف تخضع تباعا لقوات نظام الأسد وميليشيات إيران، على وقع قصف الطائرات الروسية، وصواريخها من بوارجها في البحر المتوسط
2190,B,B1,B1.2,3,GLOSS, من ناحية البساطة، لم يكن الزمن الجميل معتمداً على البساطة ابداً، انما كان يعتمد على ما كان متاحاً في تلك الفترة
2191,B,B1,B1.2,3,GLOSS, من هؤلاء وزير الخزانة الأميركية بول اونيل
2192,B,B1,B1.2,3,GLOSS, من هنا عرفنا مدى أهمية حجر رشيد، الذي سلبه محتل من محتل دون أي ذنب للبلد المحتل
2193,B,B1,B1.2,3,GLOSS, موقع «يونيسف» الجديد يهتم بقضايا التمييز ضد الإناث والتوعية بمرض الإيدز وغيرهما، ولكنه اختار الطريق العنكبوتي ليجذب الشباب إليه كما لم يجعل ساحته قاصرة على قضاياه المحددة مسبقاً فقط بل جعلها مفتوحة لتشمل المواضيع التي يطرحها مرتادو الموقع والتي تجد نفسها بطريقة أو بأخرى تصب في جدول أعمال المنظمة الدولية
2194,B,B1,B1.2,3,GLOSS, نأخذ منها كلمة الشرف
2195,B,B1,B1.2,3,GLOSS, نجم الفيلم يحيي حالة الجدل من جديد حول شخصية الرئيس المصري الراحل أنور السادات الذي قاد آخر حروب العرب التي تحقق فيها نصر أكتوبر عام 1973، واغتيل في التاريخ نفسه وسط جيشه عام 1981
2196,B,B1,B1.2,3,GLOSS, نحن نرى كائناً مالياً جديداً يتكون وليس فقاعة كما يروج له، والنمو والإقبال المقنن فيه والصناعات الفرعية والمساندة لكل ذلك تؤكد أن المسألة مستدامة وليست آنية فقط
2197,B,B1,B1.2,3,GLOSS, نظر إلي بدهشة وقال لي: فضلاً، وضح مقصدك
2198,B,B1,B1.2,3,GLOSS, نظريا، فإن الشركات لا تقوم بتوزيع الأرباح إلا بعد سنوات من إنشائها، وتوزيع الأرباح يعني أن الشركة قد تحولت من كونها شركة نامية إلى شركة ناضجة
2199,B,B1,B1.2,3,GLOSS, نعبر زرقة المتوسط اللازوردية الى ضفته الجنوبية لنشهد صوت وأداء محمد عبد الوهاب وأم كلثوم يسيطران على اجيال عربية جديدة شديدة التناقض والاختلاف
2200,B,B1,B1.2,3,GLOSS, نعم هناك ذكريات جميلة ترتبط بزمن غابر ومع ماض ولى ولكن هذا لا يعني بأن زمننا بشع، الجرائم كانت موجودة وكذلك الامراض، والفارق هو انه في ايامنا هذه يمكن ان تجد الدواء للمرض ويمكن ان تكشف التقنيات العالية هوية القاتل
2201,B,B1,B1.2,3,GLOSS, نغتاظ بصورة خاصة من شح الولايات المتحدة في هذا الخصوص
2202,B,B1,B1.2,3,GLOSS, نغتاظ جميعاً من هذه الهوة التي تفصل بين الدول الغنية والدول الفقيرة، وشح الدول الغنية في مدّ يدها بالمعونة إلى المحتاجين
2203,B,B1,B1.2,3,GLOSS, هذا في حين أن الحياة السياسية لا تزال محلية في قسم كبير منها
2204,B,B1,B1.2,3,GLOSS, هذا يعني بقاءها حتى ربيع عام 2010 
2205,B,B1,B1.2,3,GLOSS, هذه اللغة توحي بان هناك روحا جديدة او فكرا جديدا بدأ يدب في بلدان مثلث الصراع بأن التسوية حان وقتها، ولو صح ذلك فاننا نكون على اعتاب مرحلة جديدة مختلفة في تاريخ منطقة المغرب العربي
2206,B,B1,B1.2,3,GLOSS, هذه باختصار أهم ملامح الحالة المحيطة بفيلم «أيام السادات» الذي ينتشر عبر دور السينما في كل بر مصر
2207,B,B1,B1.2,3,GLOSS, هذه حرب بين أقوى تنظيم ارهابي في العالم وأقوى جهاز امني في الشرق الاوسط، حيث لا يوجد هناك جهاز أكثر نفوذا من الأمن السوري، الذي اشتهر بنجاحه على مدى عقود ثلاثة ماضية
2208,B,B1,B1.2,3,GLOSS, هذه حقيقة خطيرة إذا كنا نرى ونسمع ما يجرى حولنا كعالم عربي لا يزال بكل أسف مُتخلفاً
2209,B,B1,B1.2,3,GLOSS, هذه هي أبجديات التعريف المبسط للذكاء الصناعي
2210,B,B1,B1.2,3,GLOSS, هل المقصود هو الغرب المسيحي
2211,B,B1,B1.2,3,GLOSS, هل تشكل «الاغنية الشبابية» ترديا في الذوق الاجتماعي العام، أم هي ظاهرة شبابية طبيعية معبرة عن اختلاف الأجيال
2212,B,B1,B1.2,3,GLOSS, هل ستلتقي كل الانتماءات أو الهويات الخصوصية من لغوية، وقومية، ودينية وثقافية، لكي تحل محلها هوية واحدة: أي هوية العولمة الكونية
2213,B,B1,B1.2,3,GLOSS, هل قلوبهم تنطق بهذه الكراهية أم أن في المسألة شيئاً آخر
2214,B,B1,B1.2,3,GLOSS, هل هو حوار بين «الشمال» الغني والمتقدم صناعياً، وبين «الجنوب» الفقير عموماً والمتخلف صناعياً وعلمياً
2215,B,B1,B1.2,3,GLOSS, هل هو حوار بين الأديان، ام هو حوار بين العالم الغربي بقيمه ومفاهيمه، من جهة، وبين العالم العربي والاسلامي من جهة اخرى
2216,B,B1,B1.2,3,GLOSS, هل يتوقع كيسنجر حقا أن يعترف «المرشد الأعلى» علي خامنئي بأمر من هذا النوع
2217,B,B1,B1.2,3,GLOSS, هل يمكن للصحافي المجازفة إلى درجة القول إن عهد دونالد ترمب الفعلي بدأ بقصف المطار السوري وتأكد بإلقاء «أم القنابل»
2218,B,B1,B1.2,3,GLOSS, هل ينظر إليها بصفتها شركة غير ناجحة
2219,B,B1,B1.2,3,GLOSS, هناك العديد من الشباب الذين يتزوجون من الفتاة التى جمعتهم معها علاقة ترابط وعواطف بحكم تواجدهما بالعمل معهم أو فى أى جهة أخرى لكنه يحاول دائما تسييرها على مزاجه وبالشكل الذى يضمن له رضى المجتمع والأهل عليه
2220,B,B1,B1.2,3,GLOSS, هناك مراكز نفوذ قوة متصاعدة للعملة الرقمية في سويسرا والتشيك وصربيا وروسيا البيضاء وروسيا والصين وأميركا وكوريا واليابان، والمزيد من الدول تنضم إلى هذه المجاميع تباعاً
2221,B,B1,B1.2,3,GLOSS, هناك مسألتان في التفجير الارهابي الذي روّع دمشق، هل هو تدبير خارجي، كما توحي التحليلات الاعلامية في العاصمة السورية
2222,B,B1,B1.2,3,GLOSS, هناك مشكلة أخرى أكثر أهمية مع سياسة المحادثات غير المشروطة تتمثل في أنه في حالة فشلها فإنها ستقنع طهران بتقديم تنازل وحيد هو إيقاف استخدام المواد الخام لصنع القنبلة، والخيار الوحيد أمام الولايات المتحدة وحلفائها هو الاستسلام أو استخدام القوة
2223,B,B1,B1.2,3,GLOSS, و كمدخل لهذا المقال، لا بد من الإشارة للمطربة السعودية (توحه) أطال الله بعمرها، وهي بالنسبة للسعودية بمثابة (منيرة المهدية) بالنسبة لمصر، عندما كانت أميرة الطرب في عزها
2224,B,B1,B1.2,3,GLOSS, وأصبحت الأشكال الآدمية والحيوانية والنباتية وغيرها من الهيئات المرسومة على جدران المعابد والمقابر الفرعونية حروفا تنطق بأسرار الفراعنة وإبداعهم في شتى مجالات العلم والحضارة، التي أصبحت كتابا مفتوحا لكل قارئ يريد أن يغذي عقله بقصص وحكايات مصرية تنطق بواحدة من أعظم الحضارات القديمة
2225,B,B1,B1.2,3,GLOSS, وأصبحت الشرائط المسجل عليها دروس هؤلاء الدعاة من الهدايا التى تقدم فى المناسبات وتجد اقبالا كبيرا ممن لا يستطيع حضور الدروس
2226,B,B1,B1.2,3,GLOSS, وأصبحت دارفور باباً للتدخل الأجنبي ومدخلاً لانتقاص سيادة الدولة، حيث لم تجد الدولة بُداً من القبول بوجود 26 الفا من قوات الهجين التي استبدلت قوات الاتحاد الافريقي وذلك رغم القسم المُغََّلظ بعدم قبولها
2227,B,B1,B1.2,3,GLOSS, وأصبحت طوال الوقت (فاغرة الفهشه) – مثلما يقول أهلنا في عسير – أي دائمة الابتسامة والبريق - و (يا أرض انهدّي ما حدّش قدّي) السؤال الذي حيرني ولم أجد جوابا عنه هو: كيف يتسنى لها مضغ الطعام مثلاً 
2228,B,B1,B1.2,3,GLOSS, وأعتقد أن أمه أدرى بالاختيار وخاصة أن أغلب الشباب يتزوجون ويقيمون مع أهاليهم ولهذا لابد أن تكون مريحة لأمه ولعائلته حتى لا تحدث خلافات ونزاعات ، كما أن الأم تعرف مصلحته أى مصلحة أبنها فى هذا الموضوع أكثر منه 
2229,B,B1,B1.2,3,GLOSS, وأعتقد أن هذا التباين في الآراء سيبقى لفترة طويلة حتى يألف المجتمع العربي سماع آراء مخالفة لما يعتقد أنه الأفضل، أو لما تعود على سماعه لسنوات طويلة، ويبدو أن هناك محبين لهذه القناة، لكنهم لايستطيعون التصريح بهذه المحبة لأسباب لعلها - أو أكثرها - يعرف بالبداهة
2230,B,B1,B1.2,3,GLOSS, وأقولها بكل قواية عين: إن المرأة تتزين بالدرجة الأولى لكي تغيظ امرأة أخرى، أكثر من أن تتزين لكي تنال إعجاب الرجل
2231,B,B1,B1.2,3,GLOSS, وأكد رئيس تحرير صحيفة عربية أن إسرائيل هي التي تدفع موازنة هذه القناة
2232,B,B1,B1.2,3,GLOSS, وأكد كذلك ان هناك مستشارين يهوداً يعملون ويوجهون سياسة (الجزيرة)
2233,B,B1,B1.2,3,GLOSS, وأوضح الدكتور خالد البسام، الباحث والأستاذ المشارك بقسم الاقتصاد في جامعة الملك عبد العزيز، والذي أعد تقريرا متكاملا عن هذه الظاهرة، أن بروز ظاهرة التضخم تقود إلى محو وإلغاء الطبقة الوسطى في المجتمع، والتي تمثل 90 في المائة من المجتمع السعودي، وهي صمام الأمان والعمود الفقري للمجتمع، وتخلق التوازن المطلوب حتى لا تطغى الطبقة الفقيرة أو الثرية على النسيج الاجتماعي
2234,B,B1,B1.2,3,GLOSS, وإذا كان العصر الحالي يلقب ب «عصر المعلومات» فإن المعلومات لا تقتصر فقط على الرقمي منها أو التكنولوجي، ولكنها تمتد كذلك إلى المعلومات الخاصة بحقوق الإنسان التي يجهلها الكثيرون
2235,B,B1,B1.2,3,GLOSS, وإذا كان صناع القرار عموماً ينظرون إلى فئة الشباب والمراهقين على أنهم من أسباب تدهور الأحوال المجتمعية وأنهم شر لا بد منه، وليس باعتبارهم إضافة إيجابية للموارد والقدرات، فإن جهات أخرى عدة انتهزتها فرصة للانتفاع منها، فمثلاً جماعة «الإخوان المسلمين» التي ما زالت محظورة في مصر لم تألُ جهداً في الوصول للشباب من خلال الإنترنت، حتى أن موقعها الرئيسي حين تعرض للحجب بادر القائمون عليه إلى إقامة حفنة من المواقع الأخرى التي تحمل أسماء مختلفة وجميعها يضع جمهور الشباب نصب عينيه
2236,B,B1,B1.2,3,GLOSS, وإذا كان لأحدهما أن يفوز فانه ليس من المؤكد على الإطلاق انه سيكون قادرا على إقناع مجلس شيوخ أو برلمان جديدين بالمصادقة على وجود أميركي طويل الأمد في العراق
2237,B,B1,B1.2,3,GLOSS, وإذا ما حل السناتور جون ماكين، المرشح الجمهوري المتقدم حاليا، محله فإنه من المؤكد ان يتواصل الالتزام الأميركي وإنْ بطرق مختلفة عما رأيناه حتى الآن
2238,B,B1,B1.2,3,GLOSS, وإلا فإن دخول الشركة في استثمارات ناجحة قد يعني ارتفاع سعر السهم بشكل طبيعي وتدريجي، وهو ما يعني زيادة أموال المساهمين بشكل غير مباشر
2239,B,B1,B1.2,3,GLOSS, وإن الاختيار الذي يواجه أصحاب القرار هو بين الوقوف في وجه الجمهورية الإسلامية، حتى اذا كان ذلك يعني النزاع العسكري، والاعتراف بحقها في اتباع ما تراه من السياسات حتى لو كان ذلك يعني تهديد المصالح الحيوية للديمقراطيات الغربية وحلفائها الإقليميين
2240,B,B1,B1.2,3,GLOSS, واتهمت بأنها تروّج للفكر العراقي على حساب الكويت وقضيتهم
2241,B,B1,B1.2,3,GLOSS, واجمل ما في التقرير هو دعوته الى وقفة مع النفس واعتباره خيار الاستثمار في البشر هو الاهم وسبيل الفلاح ودونه البوار
2242,B,B1,B1.2,3,GLOSS, واحتضان او إغماض العين عن الجماعات المسلحة مارسته دول عديدة ودفعت ثمنه
2243,B,B1,B1.2,3,GLOSS, واحسب ان تردي الذوق الاجتماعي العام ناجم عن ديمقراطية التربية التي امتدت بالتعليم افقيا ليشمل عشرات الملايين، دون ان يحفز فيها رهافة الحس الجمالي بالأدب والفن والثقافة
2244,B,B1,B1.2,3,GLOSS, وادراكا منهم بأهمية التطورات التكنولوجية أنشأ بعض الدعاة مواقع على شبكة الانترنت
2245,B,B1,B1.2,3,GLOSS, واذا جاز الاستطراد في سرد مسلسل تقليد واشنطن للعادات «المتخلفة» للعالم الثالث يصح ادراج ظاهرة مقلقة تذكر بميل بعض انظمة العالم الثالث الى «تصدير» نظرياتها السياسية الى الدول الاخرى بصرف النظر عن معطياتها السياسية والاجتماعية الداخلية، وهي ظاهرة فرض الرؤية الاميركية العسكرية في التعامل مع مشكلة الارهاب المعقدة الابعاد والسياسية الجذور انطلاقا من حشر دول العالم قاطبة بين خيارين لا ثالث لهما: اما ان تكون «مع» الادارة الاميركية أم «ضدها»
2246,B,B1,B1.2,3,GLOSS, واذا كان الحال كذلك فهل ينظر الى اليهود مثلاً على انهم خارج «الحضارة الغربية»
2247,B,B1,B1.2,3,GLOSS, واذا كان السياسيون يتجنبون هذا التعريف علناً، فان طريقة معالجة الموضوع في الغرب توحي بأن هذا المفهوم هو السائد في اذهان الناس
2248,B,B1,B1.2,3,GLOSS, واذا كانوا ضمنها، الا يحتم ذلك طرح سؤال عن وضع المسلمين الذين يعيشون في الغرب ويحملون جنسياته، هل هم جزء من «الحضارة الغربية» ام خارجها
2249,B,B1,B1.2,3,GLOSS, واذا ما تمت مساعدة مختلف الدول وتمكينها من المعونات الضرورية من خلال الهياكل والمنظمات الأممية والبرامج الاقليمية المتخصصة يمكن المساهمة في القضاء علي هذه الظاهرة وتطويقها للحد من مخاطرها
2250,B,B1,B1.2,3,GLOSS," واستطرد قائلا ان الدعاة الجدد ""يتكلمون حاليا فى موضوعات اخلاقية عامة ولكن يجب الا يتعرضوا للفتوى"""
2251,B,B1,B1.2,3,GLOSS, واستنادا إلى خلاصاته، یمُكن القول إنّ حكومة لبنان تدرس في سیبیریا، حیث تبدو علاماتھا أقرب إلى الصفر في معظم المجالات
2252,B,B1,B1.2,3,GLOSS, واستنكر حل المشكلات بالبدائل، وقال إن تضخم الأسعار المتواصل يمس السلع الضرورية والأساسية مثل المواد الغذائية والدواء وأدوات البناء والخدمات الضرورية
2253,B,B1,B1.2,3,GLOSS," واضاف قائلا لرويترز ""الشعب جاهل بالدين وبالتالى الكلام الدينى العلمى صعب عليه فهمه"
2254,B,B1,B1.2,3,GLOSS, واضح أن ترمب استمع جيداً إلى أركان إدارته وجنرالاتها
2255,B,B1,B1.2,3,GLOSS, واعتقد أن التابعي كان المصدر الأساسي للألوان الفاقعة التي رسمت بها صورة أسمهان
2256,B,B1,B1.2,3,GLOSS, وافتقارها إلى رؤية متماسكة وفريق منسجم
2257,B,B1,B1.2,3,GLOSS, واقترح روس زيادة العقوبات ضد طهران بمساعدة الاتحاد الأوروبي وروسيا والصين، في الوقت الذي تجري فيه المحادثات
2258,B,B1,B1.2,3,GLOSS, واقليميا ومع تغير الاجيال لا بد ان يترسخ الاعتقاد بان فوائد السلام أكبر من ثمن السلام
2259,B,B1,B1.2,3,GLOSS, والاغلبية العظمى من الحاضرين فى دروس هؤلاء الوعاظ لا تتجاوز اعمارهم الثلاثين لكن يوجد بينهم أيضا عدد من الكبار
2260,B,B1,B1.2,3,GLOSS, والتطور لا يحصل فقط على مستوى الأنواع، بل على مستوى كل من الأعضاء والوظائف البيولوجية
2261,B,B1,B1.2,3,GLOSS, والثانية هل هي حالة طارئة
2262,B,B1,B1.2,3,GLOSS, والحسرة على ما يعتبره الجيل القديم ترديا في الذوق العام يجب ان لا تفرض محاربة «الأغنية الشبابية»
2263,B,B1,B1.2,3,GLOSS," والدتي تقول دائماً: ""اليوم يلي بروح ما بيجي مثله"" ولكني لا اتفق معها في هذه المقولة لأن اليوم الذي يذهب قد يأتي ما هو افضل منه، فالثانية التي نعيشها تصبح في الماضي بمجرد ان تأتي ثانية اخرى تأخذ مكانها، وإذا ما نظرنا الى الماضي وقارناه مع الحاضر لوجدنا اننا محظوظين لأننا ننعم بالكثير من الأشياء التي لم تكن متوفرة، وأصبحنا اليوم نستغل وقتنا بشكل أفضل لأن التكنولوجيا سهلت حياتنا بشكل كبير"
2264,B,B1,B1.2,3,GLOSS, والدول المتقدمة لا تنفق على التعليم بسخاء فحسب، ولكنها تجعل التعليم جزءاً من عملية النهضة العصرية بديناميكية مناهجه وانفتاحه ومنح المنخرطين في العملية التعليمية حرية ممارسة المواهب وتمرين العقل والقدرة على التعبير والقول والمناقشة والمشاركة
2265,B,B1,B1.2,3,GLOSS, والسؤال الذي يطرحه في كتابه الأخير هذا هو: هل سيتحول العالم إلى قبيلة واحدة في عصر العولمة
2266,B,B1,B1.2,3,GLOSS, والشيخوخة هي العامل المشترك بين الحكومة والأحزاب، فليس هناك تجديد للدماء ولا تجديد للبرامج
2267,B,B1,B1.2,3,GLOSS, والغائب الأكبر هو مؤسسات المجتمع المدني، التي ذهبت ضحية الصراع بين الحكومة والمعارضة
2268,B,B1,B1.2,3,GLOSS, والكوكاكولا، رمز العولمة، أصبحت تُستهلك في كل أنحاء الأرض
2269,B,B1,B1.2,3,GLOSS, والمراهنة المتبقية هي على أن نظام سوريا لا يملك وسائل السيطرة وإدارة المناطق التي يستولي عليها، واستمراره في الاستعانة بالإيرانيين و«حزب الله» والميليشيات العراقية، وكذلك الروس، سيذكي الرفض السوري ويحرض عليه محليا وإقليميا
2270,B,B1,B1.2,3,GLOSS, والمشكلة هي أن الجمهورية الإسلامية لم تعترف يوماً بأن برنامجها يتضمن صنع قنبلة نووية
2271,B,B1,B1.2,3,GLOSS, والمطلوب ليس التهليل للنظام المصري، أو تنزيهه، بل المطلوب بكل بساطة هو الحفاظ على ما تحقق، والبناء عليه، وليس الهدم والبدء من الصفر
2272,B,B1,B1.2,3,GLOSS, والنجم الصاعد الحالي في السباق الرئاسي الأميركي هو السناتور باراك أوباما، الذي يركز على انه لم يقف الى جانب الحرب في العراق
2273,B,B1,B1.2,3,GLOSS, والواقع أن العولمة تحصل اقتصاديا قبل أن تحصل ثقافيا أو سياسيا
2274,B,B1,B1.2,3,GLOSS, والواقع أن هذا الصدام مبالغ فيه أكثر مما يجب، فحوار الحضارات هو أيضا حقيقة واقعة تجلت على مدار التاريخ
2275,B,B1,B1.2,3,GLOSS, والوضع السوري في أسوأ حالاته، حيث لم تدم طويلاً الوقفة الأميركية المبهرة أمام معسكر موسكو في سوريا، كما أن للرئيس الفرنسي الجديد أسوأ موقف صدر عن باريس منذ بداية الحرب السورية، يضاف إلى نشاط مبعوث الأمم المتحدة الخاص إلى سوريا ستيفان دي ميستورا، الذي كان دائما سلبياً في حق السوريين وخاصة في تعريفه لمن يمثل المعارضة
2276,B,B1,B1.2,3,GLOSS, واليأس، جيل اكثر تحررا واشد حرمانا
2277,B,B1,B1.2,3,GLOSS, وانحسر النشاط الدعوى لهذه الجماعات فى اواخر الثمانينات وقبيل حملة العنف التى شنتها بين عامى 1992 و1997 للاطاحة بالحكومة
2278,B,B1,B1.2,3,GLOSS, وانضم الحجر إلى قائمة الآثار التي جمعتها الحملة الفرنسية، إلى أن هُزم الأسطول الفرنسي على يد الإنجليز وكانت المعاهدة في 1801 التي بموجبها خرج الفرنسيون من مصر ووضع ضمن شروطها أن تؤول ملكية حجر رشيد إلى الإنجليز، ووافق الفرنسيون على ذلك، حيث إن الحجر لم تكتشف أهميته التاريخية بعد، ولأنهم قاموا بعمل عدد من النسخ الشمعية منه أرسلوها إلى فرنسا لدراستها، وانتهى مقام حجر رشيد في أحد الأركان المظلمة بالمتحف البريطاني بقسم النحت بالطابق السفلى من المتحف
2279,B,B1,B1.2,3,GLOSS, وبالتالي الشركات التي ترى في منافسها غير التقليدي التهديد الآتي والقادم هي الشركات التي ستتفادى الصدمة وتستطيع التعامل مع تغير نموذج الأعمال بشكل استباقي وليس فقط كرد فعل لحظي وآني
2280,B,B1,B1.2,3,GLOSS, وبالتالي، فأيا كانت عيوب النظام المصري اليوم؛ إلا أنه من الظلم والإجحاف مقارنته بما سبقه، وتحديدا عهد عبد الناصر
2281,B,B1,B1.2,3,GLOSS, وبالتالي، فلا بد من إيجاد صيغة للتوفيق بين هاتين النزعتين المتضادتين اللتين تدخلان الآن في صدام مباشر مع بعضهما بعضاً
2282,B,B1,B1.2,3,GLOSS, وبالطبع فإن مما ضغط لإطلاق سراح روكسانا أن والدتها يابانية الأصل، مما استدعى تدخل اليابانيين في الوساطة أيضا، بحسب ما أشارت إليه بعض الصحف الإيرانية، وهذا يعني أن قضية الصحافية قد اكتسبت بعدا دوليا كبيرا كان من شأنه الضغط على طهران
2283,B,B1,B1.2,3,GLOSS, وبالطبع، فانه لا توجد اية ضمانات بان دولا مثل كوريا الشمالية، التي تملك مخزونا ضخما من الاسلحة الكيماوية والبيولوجية، ستقوم بتدميرها حتى ولو وقعت مثل هذه الاتفاقية
2284,B,B1,B1.2,3,GLOSS, وبالعودة الى التعابير المستعملة من قبل صناع القرار الاوروبي في انتقاداتهم لنهج التفرد الاميركي في القرار الدولي، يبدو ان التباين بينهما يتجاوز آلية القرار الاميركي الى التقييم الاعمق للجدوى العملية لسياسة واشنطن الخارجية، فالمفوض الاوروبي للشؤون الخارجية، كريس باتن، اتهم واشنطن باتباع سياسات «مطلقة وسطحية» ووزير الخارجية الفرنسي، هوبير فيدرين، وصف ب«الرؤية التبسيطية» السياسة التي تتبعها ادارة الرئيس بوش في مكافحة الارهاب، ورئيس الوزراء الفرنسي، ليونيل جوسبان، حض البيت الابيض على عدم الاعتماد على الوسائل العسكرية فقط في حل المشكلات الراهنة
2285,B,B1,B1.2,3,GLOSS, وبالمناسبة فان هذا الانعطاف في الفكر ليس مسألة جديدة في تاريخ الصراعات في العالم، فالكثير منها يشهد فترات تأزم وجمود تستمر فترات تطول او تقصر
2286,B,B1,B1.2,3,GLOSS, وبالنسبة لاسلوبنا الشرقي القائم على المادة فمن الضروري تقديم الوثائق المثبتة لوجود الاملاك والبساتين والاموال وخلوها من أي رهن او تبعية مع وضع الحجز عليها درءا لتهريبها عند الطلاق او الموت، على ان يرفق كل ذلك بشهادة طبية تشير الى اعتلال صحة والد البنت وقرب اجله، فما الفائدة من ثروة لا تقع باليد قبل ثلاثين او اربعين سنة
2287,B,B1,B1.2,3,GLOSS, وبالنسبة لطهران، فإن صيغة المفاوضات غير المشروطة هي شكل من استسلام القوى الغربية لها
2288,B,B1,B1.2,3,GLOSS, وبدأت عمليات جس النبض بيننا وبين المتحف البريطاني، وسبحان الله
2289,B,B1,B1.2,3,GLOSS, وبدأت منذ اللحظة التي أصبحت فيها مسؤولا عن آثار مصر في محاولة استعادة حجر رشيد وقطع أثرية أخرى أعتبرها بمثابة مفاتيح أصيلة للحضارة المصرية تنطق بعبقريتها وتفردها
2290,B,B1,B1.2,3,GLOSS, وبدلاً من ذلك ومثلما صاغها كيسنجر، على الولايات المتحدة وحلفائِها أن يطلبوا من إيران إزالة الجانب العسكري لبرنامجها النووي، وبهذه الطريقة تتمكن من إقصاء حقها في تطوير أسلحة نووية
